sample_id,project,library_id,robot_id,library_type,archive_sample_id,core_id,depth_cm,age_raw,age_value,age_min,age_max,age_error,age_unit,site,geographic_location,latitude,longitude,shotgun_qc,capture1_qc,capture2_qc,shotgun_asian_input_reads,shotgun_asian_extract_reads,shotgun_asian_besthit_reads,shotgun_asian_mapped_reads,shotgun_asian_dedup_reads,shotgun_irgsp_input_reads,shotgun_irgsp_extract_reads,shotgun_irgsp_besthit_reads,shotgun_irgsp_mapped_reads,shotgun_irgsp_dedup_reads,capture1_asian_input_reads,capture1_asian_extract_reads,capture1_asian_besthit_reads,capture1_asian_mapped_reads,capture1_asian_dedup_reads,capture1_irgsp_input_reads,capture1_irgsp_extract_reads,capture1_irgsp_besthit_reads,capture1_irgsp_mapped_reads,capture1_irgsp_dedup_reads,capture2_asian_input_reads,capture2_asian_extract_reads,capture2_asian_besthit_reads,capture2_asian_mapped_reads,capture2_asian_dedup_reads,capture2_irgsp_input_reads,capture2_irgsp_extract_reads,capture2_irgsp_besthit_reads,capture2_irgsp_mapped_reads,capture2_irgsp_dedup_reads,count_note,shotgun_oldnew_route_status,capture1_duplicate_status,capture1_duplicate_candidate_a_counts,capture1_duplicate_candidate_b_counts,capture2_duplicate_status,capture2_duplicate_candidate_a_counts,capture2_duplicate_candidate_b_counts,count_sources,coordinate_status,coordinate_source,coordinate_note
LV7008890330,angkor,LV7008890330,LV6000619977,ds,LV3006120720,CAM2509,27.55,1428 CE (model year),1428,1428,1428,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,,,,,,,,,210,62,58,57,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890331,angkor,LV7008890331,LV6000620184,ds,LV3006120715,CAM2509,25.2,1435 CE (model year),1435,1435,1435,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,capture input registered; extract count available,capture input registered; extract count available,,,,,,,295,82,75,75,,489,47,3,3,,,,,,,10929,914,332,276,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890332,angkor,LV7008890332,LV6000620186,ds,LV3006120724,CAM2509,22.3,1446 CE (model year),1446,1446,1446,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,,,,,,,,,400,119,109,108,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890333,angkor,LV7008890333,LV6000620195,ds,LV3006105276,CAM2509,19.2,1455 CE (model year),1455,1455,1455,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,capture input registered; extract count available,capture input registered; extract count available,,,,,,,234,57,53,53,,1458,86,12,10,,,,,,,3727,296,97,89,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890334,angkor,LV7008890334,LV6000620196,ds,LV3006105286,CAM2509,16.2,1463 CE (model year),1463,1463,1463,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,,,,,,,,,345,122,108,108,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890335,angkor,LV7008890335,LV6000620181,ds,LV3006105268,CAM2509,13.4,1469 CE (model year),1469,1469,1469,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,,,,,,,,,379,131,117,115,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890336,angkor,LV7008890336,LV6000620207,ds,LV3006105288,CAM2509,10.35,,,,,,,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,,,,,,,,,260,80,73,73,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890337,angkor,LV7008890337,LV6000620045,ds,LV3006120661,CAM2509,41.6,1375 CE (model year),1375,1375,1375,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,capture input registered; extract count available,capture input registered; extract count available,,,,,,,272,65,59,59,,1490,100,11,11,,,,,,,6396,576,266,145,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890339,angkor,LV7008890339,LV6000619981,ds,LV3006120695,CAM2509,36.2,1391 CE (model year),1391,1391,1391,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,,,,,,,,,3218,2929,2773,2752,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890340,angkor,LV7008890340,LV6000620033,ds,LV3006120696,CAM2509,33.25,1404 CE (model year),1404,1404,1404,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,,,,,,,,,685,507,483,480,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890341,angkor,LV7008890341,LV6000620019,ds,LV3006120681,CAM2509,30.75,1416 CE (model year),1416,1416,1416,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,,,,,,,,,388,210,199,195,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890342,angkor,LV7008890342,LV6000619985,ds,LV3006120700,CAM2509,27.85,1427 CE (model year),1427,1427,1427,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,,,,,,,,,335,123,109,108,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890343,angkor,LV7008890343,LV6000620175,ds,LV3006120722,CAM2509,25.65,1434 CE (model year),1434,1434,1434,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,capture input registered; extract count available,capture input registered; extract count available,,,,,,,353,131,125,124,,1548,141,18,18,,,,,,,2903,231,84,72,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890345,angkor,LV7008890345,LV6000620155,ds,LV3006120725,CAM2509,19.6,1454 CE (model year),1454,1454,1454,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,capture input registered; extract count available,capture input registered; extract count available,,,,,,,145,26,20,20,,1681,100,13,13,,,,,,,7671,562,183,172,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890346,angkor,LV7008890346,LV6000620171,ds,LV3006105287,CAM2509,16.55,1462 CE (model year),1462,1462,1462,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,,,,,,,,,601,242,219,216,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890347,angkor,LV7008890347,LV6000620160,ds,LV3006105280,CAM2509,13.85,1468 CE (model year),1468,1468,1468,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,,,,,,,,,343,123,110,110,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890348,angkor,LV7008890348,LV6000620190,ds,LV3006105289,CAM2509,10.85,,,,,,,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,,,,,,,,,293,74,65,65,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890349,angkor,LV7008890349,LV6000619984,ds,LV3006120660,CAM2509,42,1374 CE (model year),1374,1374,1374,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,,,,,,,,,120,33,28,28,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890350,angkor,LV7008890350,LV6000620036,ds,LV3006120662,CAM2509,39,1383 CE (model year),1383,1383,1383,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,,,,,,,,,223,112,110,106,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890351,angkor,LV7008890351,LV6000619989,ds,LV3006120694,CAM2509,36.55,1390 CE (model year),1390,1390,1390,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,,,,,,,,,32867,31896,30388,30195,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890352,angkor,LV7008890352,LV6000620041,ds,LV3006120676,CAM2509,33.6,1402 CE (model year),1402,1402,1402,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,,,,,,,,,1061,882,824,819,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890353,angkor,LV7008890353,LV6000620032,ds,LV3006120680,CAM2509,31.2,1414 CE (model year),1414,1414,1414,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,capture input registered; extract count available,capture input registered; extract count available,,,,,,,483,294,277,273,,533,,,,,,,,,,18133,,,,,,,,,现有路线计数填入 extract；capture 重名输出未定 canonical：主计数字段留空，候选值见审计列,,unresolved: two non-identical outputs; not summed,besthit=38; mapped=7; dedup=2,besthit=39; mapped=7; dedup=2,unresolved: two non-identical outputs; not summed,besthit=1614; mapped=564; dedup=421,besthit=1613; mapped=561; dedup=417,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv; capture_duplicate_pairs_fullpath.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890354,angkor,LV7008890354,LV6000620009,ds,LV3006120713,CAM2509,28.15,1426 CE (model year),1426,1426,1426,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,,,,,,,,,335,106,96,96,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890355,angkor,LV7008890355,LV6000620192,ds,LV3006120714,CAM2509,26.1,1433 CE (model year),1433,1433,1433,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,,,,,,,,,15,7,7,7,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890356,angkor,LV7008890356,LV6000620176,ds,LV3006120719,CAM2509,22.7,1444 CE (model year),1444,1444,1444,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,,,,,,,,,418,185,175,172,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
LV7008890357,angkor,LV7008890357,LV6000620194,ds,LV3006120718,CAM2509,20,1453 CE (model year),1453,1453,1453,,CE,"Northern Temple Pond, Angkor Wat","Northern Temple Pond, Angkor Wat; Cambodia",13.41298,103.864648,Qualified; historical collapsed available; extract count available,capture input registered; extract count available,capture input registered; extract count available,,,,,,,238,46,40,39,,1065,84,9,7,,,,,,,4053,290,96,83,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM2509; independently reproduced in angkor_final_metadata.tsv
